order_id,customer_id,restaurant_id,order_datetime,item_count,base_amount,discount_amount,tax_amount,delivery_fee,total_amount,delivery_time_min,order_status,payment_method,is_new_customer,customer_city,restaurant_city,rating_given
201,820,499,2023-11-11 11:33:00,7,908.81,20,45.44,11.84,946.09,35,Refunded,Card,0,Bengaluru,Pune,NULL
202,2933,487,2023-09-11 21:07:00,6,216.23,50,10.81,33.85,210.89,56,Delivered,COD,0,Bengaluru,Bengaluru,3.4
203,1598,426,2023-04-04 11:19:00,6,311.6,50,15.58,13.72,290.9,36,Delivered,Card,1,Lucknow,Hyderabad,3.1
204,160,45,2023-02-11 15:28:00,2,685.78,0,34.29,68.13,788.2,58,Delivered,UPI,0,Jaipur,Jaipur,2
205,1825,367,2023-01-07 10:20:00,7,450.76,40,22.54,17.94,451.24,74,Delivered,Card,1,Pune,Kolkata,NULL
206,1076,458,2023-04-22 15:06:00,3,767.7,0,38.38,42.29,848.37,48,Delivered,Card,0,Kolkata,Kolkata,NULL
207,2079,496,2023-11-15 10:59:00,2,991.78,30,49.59,34.21,1045.58,38,Delivered,Card,0,Jaipur,Jaipur,2.3
208,1760,19,2023-03-21 19:58:00,6,1132.84,50,56.64,31.34,1170.82,70,Delivered,UPI,0,Lucknow,Lucknow,2.7
209,119,215,2023-09-09 13:50:00,7,164.92,0,8.25,29.16,202.33,50,Delivered,UPI,0,Jaipur,Jaipur,4
210,1666,198,2023-10-16 19:44:00,7,937.48,20,46.87,10.64,974.99,38,Delivered,COD,0,Lucknow,Bengaluru,3.9
211,103,264,2023-07-13 11:31:00,1,650.54,40,32.53,59.08,702.15,55,Delivered,COD,0,Mumbai,Mumbai,NULL
212,185,213,2023-12-17 21:03:00,1,323.13,0,16.16,29.27,368.56,39,Cancelled,Card,0,Hyderabad,Lucknow,NULL
213,1831,432,2023-10-01 10:03:00,5,535.69,40,26.78,61.37,583.84,54,Delivered,COD,0,Delhi,Bengaluru,2.5
214,2661,199,2023-12-24 10:58:00,4,226.54,0,11.33,57.6,295.47,34,Delivered,UPI,0,Ahmedabad,Ahmedabad,3.7
215,987,252,2023-01-24 16:13:00,2,1118.26,0,55.91,38.14,1212.31,35,Delivered,Wallet,0,Kolkata,Kolkata,NULL
216,1539,325,2023-07-10 23:25:00,1,288.4,20,14.42,39.66,322.48,59,Delivered,COD,0,Bengaluru,Ahmedabad,NULL
217,2030,433,2023-06-08 13:56:00,5,561.94,0,28.1,69.68,659.72,46,Delivered,COD,1,Chennai,Mumbai,NULL
218,791,191,2023-09-07 14:38:00,1,796.66,50,39.83,60.34,846.83,22,Delivered,COD,1,Chennai,Delhi,NULL
219,220,161,2023-02-28 11:10:00,8,191.82,40,9.59,60.04,221.45,30,Cancelled,Wallet,0,Pune,Pune,NULL
220,1137,434,2023-12-22 16:18:00,5,427.48,30,21.37,72.99,491.84,26,Delivered,COD,0,Delhi,Hyderabad,NULL
221,2942,462,2023-10-12 23:31:00,4,257.28,0,12.86,67.54,337.68,50,Delivered,UPI,1,Kolkata,Mumbai,NULL
222,2655,370,2023-12-22 22:04:00,4,590.82,40,29.54,44.75,625.11,48,Delivered,COD,0,Mumbai,Mumbai,4.8
223,337,488,2023-04-07 22:13:00,6,167.26,0,8.36,45.06,220.68,29,Delivered,Wallet,0,Lucknow,Jaipur,2.6
224,2484,467,2023-07-20 16:09:00,5,666.04,20,33.3,30.99,710.33,31,Delivered,Wallet,0,Delhi,Delhi,4.6
225,729,222,2023-05-06 19:33:00,5,721.4,0,36.07,39.61,797.08,55,Refunded,UPI,1,Delhi,Delhi,NULL
226,1007,329,2023-09-23 18:01:00,3,902.01,40,45.1,35.39,942.5,43,Delivered,UPI,0,Kolkata,Kolkata,2
227,802,47,2023-07-18 22:36:00,2,1045.56,0,52.28,33.91,1131.75,56,Delivered,UPI,0,Kolkata,Kolkata,NULL
228,1850,421,2023-11-27 16:18:00,7,605.64,20,30.28,25.31,641.23,63,Delivered,Wallet,0,Bengaluru,Chennai,NULL
229,1581,345,2023-03-20 17:34:00,6,361.75,30,18.09,38.07,387.91,60,Delivered,COD,0,Bengaluru,Bengaluru,NULL
230,1130,176,2023-01-11 16:51:00,5,275.5,75,13.78,70.79,285.07,46,Delivered,Card,0,Bengaluru,Bengaluru,3.9
231,2948,406,2023-07-27 16:56:00,7,617.43,75,30.87,50.35,623.65,48,Refunded,COD,0,Ahmedabad,Ahmedabad,NULL
232,1322,30,2023-07-24 12:46:00,4,385.69,20,19.28,68.08,453.05,56,Delivered,Wallet,0,Jaipur,Jaipur,4.3
233,2534,80,2023-11-26 14:13:00,7,272.64,0,13.63,53.13,339.4,54,Delivered,Wallet,0,Ahmedabad,Ahmedabad,NULL
234,2309,258,2023-07-31 10:12:00,4,484.7,0,24.23,18.32,527.25,62,Delivered,COD,1,Jaipur,Kolkata,4.1
235,1395,72,2023-12-08 12:17:00,3,812.54,20,40.63,41.79,874.96,29,Delivered,COD,1,Pune,Pune,NULL
236,1740,122,2023-09-07 15:39:00,1,850.28,0,42.51,34.27,927.06,25,Delivered,UPI,0,Hyderabad,Lucknow,4.8
237,1587,455,2023-03-19 13:19:00,2,511.98,40,25.6,31.07,528.65,57,Cancelled,COD,0,Bengaluru,Bengaluru,NULL
238,1784,240,2023-05-29 14:06:00,3,1092.88,0,54.64,46.44,1193.96,30,Delivered,COD,1,Lucknow,Kolkata,3.4
239,2206,279,2023-12-20 23:57:00,4,1174.21,0,58.71,21.69,1254.61,48,Delivered,UPI,1,Delhi,Mumbai,3.1
240,144,264,2023-01-11 19:44:00,6,1125.42,0,56.27,59.08,1240.77,48,Cancelled,COD,0,Mumbai,Mumbai,NULL
241,556,4,2023-06-23 11:56:00,6,194.4,0,9.72,58.82,262.94,59,Delivered,COD,0,Lucknow,Lucknow,4.8
242,1824,432,2023-04-11 20:20:00,5,888.32,0,44.42,61.37,994.11,42,Delivered,COD,1,Pune,Bengaluru,NULL
243,2072,2,2023-03-28 15:54:00,5,327.38,30,16.37,38.14,351.89,53,Cancelled,UPI,0,Bengaluru,Bengaluru,NULL
244,19,349,2023-01-27 20:15:00,5,404.16,50,20.21,56.84,431.21,41,Delivered,COD,0,Lucknow,Bengaluru,2.1
245,1081,455,2023-11-16 10:47:00,1,446.93,20,22.35,31.07,480.35,50,Delivered,UPI,0,Jaipur,Bengaluru,3.1
246,2013,486,2023-09-20 23:50:00,7,559.77,40,27.99,24.25,572.01,28,Cancelled,Wallet,0,Jaipur,Jaipur,NULL
247,978,97,2023-05-17 11:58:00,8,1112.28,0,55.61,75.48,1243.37,71,Delivered,Wallet,0,Pune,Pune,NULL
248,1246,246,2023-03-07 22:48:00,2,382.4,0,19.12,57.22,458.74,43,Delivered,Card,0,Jaipur,Jaipur,NULL
249,2534,344,2023-01-07 21:51:00,6,1059.77,0,52.99,55.52,1168.28,29,Delivered,COD,0,Ahmedabad,Ahmedabad,4
250,1320,377,2023-01-29 21:08:00,4,1111.44,0,55.57,19.02,1186.03,31,Delivered,UPI,1,Pune,Pune,NULL
251,1041,40,2023-01-26 21:05:00,7,466.04,20,23.3,31.32,500.66,50,Delivered,COD,0,Lucknow,Lucknow,2.9
252,190,330,2023-02-01 17:11:00,1,205.92,20,10.3,14.57,210.79,36,Delivered,Card,0,Kolkata,Kolkata,NULL
253,881,146,2023-04-06 23:20:00,4,295.42,30,14.77,31.62,311.81,58,Delivered,Wallet,1,Hyderabad,Hyderabad,3
254,2019,202,2023-01-04 20:56:00,5,423.97,0,21.2,20.69,465.86,24,Delivered,COD,0,Hyderabad,Hyderabad,NULL
255,2709,255,2023-08-09 11:43:00,8,132.96,0,6.65,79.26,218.87,40,Delivered,Wallet,0,Kolkata,Kolkata,NULL
256,1202,462,2023-10-19 14:46:00,6,606.85,75,30.34,67.54,629.73,43,Delivered,COD,0,Jaipur,Mumbai,NULL
257,1948,334,2023-10-28 12:02:00,6,562.51,75,28.13,59.19,574.83,40,Cancelled,COD,0,Jaipur,Jaipur,NULL
258,394,175,2023-08-20 12:09:00,7,573.16,0,28.66,24.07,625.89,75,Delivered,Wallet,0,Pune,Jaipur,NULL
259,825,344,2023-07-07 10:27:00,3,283.12,0,14.16,55.52,352.8,33,Delivered,COD,0,Ahmedabad,Ahmedabad,2.6
260,1436,461,2023-03-23 14:53:00,5,365.96,75,18.3,68.74,378,58,Delivered,COD,0,Pune,Pune,NULL
261,2997,293,2023-12-07 10:22:00,2,192.26,40,9.61,42.16,204.03,65,Delivered,Wallet,1,Pune,Pune,3.5
262,387,209,2023-09-09 10:19:00,3,485.67,30,24.28,57.56,537.51,63,Delivered,UPI,0,Lucknow,Lucknow,3
263,685,476,2023-12-19 23:08:00,6,730.55,75,36.53,29.48,721.56,24,Delivered,Wallet,0,Bengaluru,Bengaluru,3
264,1168,371,2023-06-10 20:58:00,8,969.75,40,48.49,56.74,1034.98,56,Delivered,Card,0,Lucknow,Lucknow,NULL
265,1991,406,2023-10-21 13:45:00,4,998.39,20,49.92,50.35,1078.66,51,Delivered,UPI,0,Delhi,Ahmedabad,NULL
266,1558,483,2023-03-17 19:20:00,2,691.57,75,34.58,74.65,725.8,58,Cancelled,Wallet,1,Mumbai,Mumbai,NULL
267,1178,293,2023-04-09 22:49:00,5,888.86,40,44.44,42.16,935.46,74,Delivered,COD,1,Pune,Pune,NULL
268,1334,396,2023-11-14 17:35:00,3,966.38,40,48.32,67.11,1041.81,51,Refunded,Card,0,Ahmedabad,Ahmedabad,NULL
269,968,73,2023-11-02 19:07:00,5,912.09,20,45.6,51.5,989.19,53,Delivered,Wallet,1,Kolkata,Kolkata,4.1
270,151,149,2023-06-02 14:13:00,3,439.79,0,21.99,46.46,508.24,61,Delivered,COD,1,Jaipur,Lucknow,4.7
271,157,312,2023-11-17 16:35:00,3,761.35,40,38.07,36.82,796.24,26,Cancelled,COD,1,Pune,Pune,NULL
272,2578,262,2023-08-21 14:10:00,3,468.63,0,23.43,15.78,507.84,27,Delivered,Wallet,0,Bengaluru,Lucknow,2.9
273,2765,114,2023-10-09 10:40:00,7,818.03,50,40.9,12.24,821.17,31,Delivered,UPI,0,Lucknow,Lucknow,4.3
274,553,215,2023-09-19 10:46:00,3,656.41,0,32.82,29.16,718.39,28,Delivered,Card,0,Jaipur,Jaipur,4.3
275,2804,25,2023-06-23 11:26:00,6,930.92,75,46.55,37.11,939.58,45,Delivered,COD,0,Lucknow,Bengaluru,2.5
276,925,246,2023-04-17 17:10:00,2,943.79,30,47.19,57.22,1018.2,34,Delivered,UPI,1,Hyderabad,Jaipur,NULL
277,576,176,2023-01-22 10:14:00,4,1145.96,0,57.3,70.79,1274.05,52,Delivered,COD,0,Bengaluru,Bengaluru,NULL
278,177,241,2023-05-29 17:01:00,7,714.03,0,35.7,69.17,818.9,32,Delivered,Card,1,Hyderabad,Hyderabad,3
279,1164,288,2023-07-08 18:57:00,3,548.96,0,27.45,38.58,614.99,54,Delivered,Wallet,1,Kolkata,Kolkata,3.2
280,1783,213,2023-11-08 14:21:00,4,473.22,30,23.66,29.27,496.15,45,Delivered,Wallet,0,Jaipur,Lucknow,4.9
281,37,215,2023-07-27 13:11:00,2,164.99,0,8.25,29.16,202.4,67,Cancelled,Card,1,Jaipur,Jaipur,NULL
282,2695,101,2023-06-02 23:44:00,4,1077.58,30,53.88,35.14,1136.6,43,Delivered,Card,0,Delhi,Delhi,NULL
283,1742,5,2023-09-19 10:19:00,1,353.74,0,17.69,37.3,408.73,75,Delivered,COD,0,Pune,Pune,3
284,339,167,2023-11-05 22:10:00,8,638.59,30,31.93,27.8,668.32,70,Refunded,Card,1,Delhi,Delhi,NULL
285,1496,262,2023-01-01 23:01:00,1,1045.74,30,52.29,15.78,1083.81,20,Delivered,COD,0,Lucknow,Lucknow,NULL
286,1140,486,2023-07-08 13:41:00,4,1168.62,40,58.43,24.25,1211.3,24,Delivered,UPI,1,Jaipur,Jaipur,2.4
287,2804,397,2023-08-22 22:58:00,4,249.95,0,12.5,36.18,298.63,50,Delivered,UPI,1,Lucknow,Lucknow,4.6
288,287,337,2023-10-13 14:17:00,1,879.11,75,43.96,63.82,911.89,24,Delivered,Card,1,Mumbai,Mumbai,3.1
289,508,423,2023-08-10 23:29:00,7,309.02,0,15.45,20.31,344.78,56,Cancelled,UPI,0,Chennai,Chennai,NULL
290,2717,81,2023-12-30 14:46:00,8,338.91,30,16.95,44.72,370.58,21,Delivered,Card,1,Jaipur,Pune,2
291,664,192,2023-10-16 23:54:00,7,723.66,75,36.18,16.33,701.17,70,Delivered,UPI,1,Ahmedabad,Ahmedabad,3.1
292,1796,140,2023-10-06 12:23:00,6,904.29,0,45.21,55.78,1005.28,40,Delivered,Wallet,0,Bengaluru,Hyderabad,3.1
293,1403,142,2023-05-30 12:52:00,8,849.77,50,42.49,78.82,921.08,43,Refunded,UPI,0,Jaipur,Kolkata,NULL
294,2879,91,2023-06-20 15:41:00,8,606.83,0,30.34,65.27,702.44,22,Delivered,Card,0,Chennai,Hyderabad,4.5
295,815,413,2023-10-21 12:52:00,4,1010.66,50,50.53,28.18,1039.37,25,Delivered,UPI,0,Mumbai,Mumbai,3.6
296,2342,383,2023-05-11 18:42:00,3,918.89,40,45.94,15.81,940.64,51,Delivered,Wallet,0,Jaipur,Jaipur,4
297,1537,236,2023-10-23 15:47:00,7,862.83,0,43.14,22.65,928.62,34,Delivered,COD,1,Lucknow,Lucknow,NULL
298,2202,194,2023-01-01 22:32:00,2,654.82,0,32.74,30.37,717.93,64,Refunded,Card,0,Chennai,Pune,NULL
299,229,316,2023-04-18 18:40:00,2,1147.67,20,57.38,69.41,1254.46,21,Delivered,Wallet,1,Ahmedabad,Ahmedabad,4.3
300,2894,481,2023-05-10 17:07:00,7,1140.46,50,57.02,62.91,1210.39,20,Delivered,Wallet,0,Hyderabad,Hyderabad,2.9
301,1824,121,2023-09-02 20:39:00,1,853.45,0,42.67,42.21,938.33,51,Delivered,UPI,1,Pune,Pune,4.4
302,2877,331,2023-02-20 16:44:00,6,1145.05,75,57.25,26.82,1154.12,21,Delivered,COD,0,Mumbai,Lucknow,2.8
303,934,295,2023-05-06 21:53:00,2,611.06,40,30.55,14.86,616.47,35,Delivered,COD,1,Delhi,Delhi,4.3
304,516,467,2023-04-21 19:26:00,2,131.12,0,6.56,30.99,168.67,57,Cancelled,UPI,0,Ahmedabad,Delhi,NULL
305,1698,200,2023-09-15 12:29:00,5,872.9,50,43.65,51.92,918.47,71,Cancelled,UPI,1,Bengaluru,Bengaluru,NULL
306,796,495,2023-09-22 17:11:00,8,436.86,0,21.84,19.75,478.45,22,Delivered,Wallet,0,Delhi,Delhi,NULL
307,1919,493,2023-02-09 13:30:00,8,388.97,50,19.45,37.95,396.37,69,Delivered,Card,0,Pune,Mumbai,2.5
308,2667,43,2023-12-16 19:54:00,8,367.03,75,18.35,29.13,339.51,71,Delivered,UPI,1,Ahmedabad,Ahmedabad,4.2
309,1842,239,2023-10-16 10:28:00,8,516.01,50,25.8,40.73,532.54,21,Delivered,Wallet,0,Kolkata,Kolkata,3.4
310,598,271,2023-10-13 21:27:00,2,190.39,30,9.52,40.16,210.07,62,Delivered,COD,0,Kolkata,Kolkata,4.8
311,1423,151,2023-01-13 12:05:00,3,837.81,75,41.89,52.56,857.26,62,Refunded,Wallet,0,Hyderabad,Hyderabad,NULL
312,261,151,2023-12-03 12:37:00,7,245.12,0,12.26,52.56,309.94,34,Delivered,Wallet,1,Hyderabad,Hyderabad,NULL
313,763,338,2023-01-31 18:50:00,1,241.77,30,12.09,41.32,265.18,57,Delivered,Wallet,0,Bengaluru,Bengaluru,4.8
314,2185,78,2023-04-20 13:42:00,8,636.54,20,31.83,39.54,687.91,26,Delivered,UPI,1,Bengaluru,Delhi,3.5
315,214,70,2023-02-04 17:32:00,2,731.45,20,36.57,16.71,764.73,60,Delivered,Wallet,0,Delhi,Delhi,NULL
316,1398,267,2023-08-10 10:55:00,6,963.08,0,48.15,59.01,1070.24,32,Delivered,Wallet,0,Lucknow,Lucknow,NULL
317,1485,362,2023-03-07 17:39:00,7,817.72,0,40.89,28.4,887.01,35,Delivered,Wallet,0,Kolkata,Ahmedabad,3.8
318,913,339,2023-10-15 11:45:00,3,954.75,0,47.74,12.8,1015.29,43,Delivered,Wallet,0,Bengaluru,Bengaluru,NULL
319,2102,419,2023-06-05 23:34:00,6,1112.87,75,55.64,42.77,1136.28,52,Delivered,Card,0,Bengaluru,Mumbai,3.5
320,199,432,2023-09-22 19:40:00,2,391.72,30,19.59,61.37,442.68,37,Cancelled,Card,0,Bengaluru,Bengaluru,NULL
321,617,486,2023-05-03 19:12:00,6,1170.13,20,58.51,24.25,1232.89,72,Delivered,COD,1,Jaipur,Jaipur,4
322,2465,290,2023-11-10 22:08:00,5,325.16,40,16.26,60.58,362,65,Delivered,Wallet,1,Hyderabad,Hyderabad,3.6
323,2601,292,2023-05-30 20:15:00,4,765.98,40,38.3,61.09,825.37,31,Cancelled,COD,0,Chennai,Chennai,NULL
324,2074,287,2023-05-19 19:29:00,6,278.05,0,13.9,54.29,346.24,36,Delivered,COD,0,Hyderabad,Hyderabad,NULL
325,2039,83,2023-04-07 22:59:00,5,1122.03,75,56.1,35.4,1138.53,55,Delivered,Wallet,0,Kolkata,Kolkata,2.8
326,2182,269,2023-11-18 17:38:00,2,634.48,50,31.72,59.81,676.01,40,Delivered,Card,1,Delhi,Chennai,NULL
327,527,26,2023-01-22 23:04:00,5,236.06,30,11.8,61.51,279.37,28,Delivered,COD,1,Jaipur,Pune,NULL
328,2374,214,2023-01-06 11:21:00,5,426.92,20,21.35,44.25,472.52,34,Delivered,Wallet,0,Ahmedabad,Ahmedabad,2.7
329,830,441,2023-10-27 15:48:00,4,305.59,50,15.28,20.35,291.22,33,Delivered,UPI,0,Kolkata,Kolkata,4.2
330,772,17,2023-05-19 22:31:00,2,223.34,50,11.17,62.25,246.76,34,Delivered,Card,0,Hyderabad,Jaipur,NULL
331,1615,58,2023-01-02 13:42:00,5,590.01,50,29.5,23.43,592.94,48,Delivered,UPI,0,Bengaluru,Bengaluru,3.3
332,1648,391,2023-07-16 23:39:00,7,144.87,30,7.24,32.93,155.04,33,Cancelled,COD,0,Bengaluru,Bengaluru,NULL
333,1232,137,2023-06-25 15:01:00,8,668.16,50,33.41,65.78,717.35,73,Delivered,Card,0,Kolkata,Delhi,NULL
334,1182,449,2023-12-24 20:24:00,3,971.12,20,48.56,31.41,1031.09,33,Delivered,COD,1,Delhi,Delhi,NULL
335,77,344,2023-07-14 19:56:00,8,1157.51,20,57.88,55.52,1250.91,61,Delivered,COD,0,Pune,Ahmedabad,3.7
336,1504,394,2023-01-11 17:27:00,8,1101.92,0,55.1,77.33,1234.35,47,Delivered,Card,1,Pune,Pune,NULL
337,1206,343,2023-03-22 12:14:00,4,1033.57,50,51.68,59.75,1095,43,Delivered,Card,1,Chennai,Chennai,NULL
338,929,397,2023-12-23 18:03:00,5,205.6,30,10.28,36.18,222.06,48,Delivered,Card,0,Lucknow,Lucknow,4.7
339,702,29,2023-06-09 12:33:00,2,370.36,0,18.52,56.08,444.96,59,Delivered,Card,1,Jaipur,Jaipur,3.3
340,625,61,2023-01-09 22:12:00,2,192.77,0,9.64,71.87,274.28,37,Delivered,Card,0,Jaipur,Jaipur,NULL
341,2771,256,2023-07-08 21:11:00,3,696.35,0,34.82,35.15,766.32,35,Delivered,Wallet,0,Ahmedabad,Ahmedabad,NULL
342,283,485,2023-01-11 18:32:00,1,545.31,0,27.27,40.38,612.96,23,Delivered,Card,1,Ahmedabad,Ahmedabad,NULL
343,2933,476,2023-05-23 17:15:00,8,309.16,0,15.46,29.48,354.1,65,Delivered,UPI,1,Bengaluru,Bengaluru,2
344,1942,14,2023-09-08 20:48:00,7,714.34,50,35.72,71.04,771.1,53,Delivered,Wallet,0,Ahmedabad,Ahmedabad,4.5
345,2794,216,2023-05-09 18:59:00,7,300.25,75,15.01,30.89,271.15,28,Delivered,Card,1,Mumbai,Mumbai,NULL
346,1392,35,2023-03-01 19:57:00,7,533.18,30,26.66,11.9,541.74,43,Delivered,COD,1,Pune,Pune,3.3
347,849,225,2023-03-17 17:55:00,3,821,30,41.05,19.92,851.97,45,Delivered,UPI,0,Jaipur,Jaipur,NULL
348,2301,298,2023-07-24 17:45:00,8,521.29,20,26.06,19.98,547.33,49,Delivered,UPI,1,Delhi,Delhi,3.9
349,2267,10,2023-07-11 10:22:00,8,1102.14,50,55.11,34.52,1141.77,24,Delivered,Wallet,0,Lucknow,Lucknow,2.1
350,1805,17,2023-09-03 11:22:00,6,328.96,0,16.45,62.25,407.66,20,Refunded,Card,0,Delhi,Jaipur,NULL
351,305,84,2023-01-31 10:32:00,4,801.13,40,40.06,40.83,842.02,21,Delivered,Wallet,0,Mumbai,Mumbai,3.9
352,2220,94,2023-01-27 22:33:00,2,1074.22,75,53.71,59.87,1112.8,47,Delivered,UPI,0,Jaipur,Jaipur,4.2
353,935,277,2023-03-20 23:24:00,6,833.47,75,41.67,39.27,839.41,66,Delivered,Wallet,1,Ahmedabad,Ahmedabad,NULL
354,1942,187,2023-11-12 16:17:00,7,357.86,0,17.89,70.89,446.64,39,Delivered,Card,1,Ahmedabad,Ahmedabad,3.3
355,139,397,2023-03-19 16:35:00,5,1189.66,20,59.48,36.18,1265.32,20,Refunded,Card,0,Jaipur,Lucknow,NULL
356,2178,62,2023-09-05 22:04:00,4,625.77,0,31.29,10.36,667.42,63,Delivered,UPI,0,Hyderabad,Hyderabad,NULL
357,1059,256,2023-07-10 23:30:00,5,743.21,40,37.16,35.15,775.52,60,Delivered,Card,0,Ahmedabad,Ahmedabad,NULL
358,1433,220,2023-12-16 14:51:00,4,364.29,0,18.21,18.61,401.11,47,Delivered,Wallet,0,Lucknow,Lucknow,4.9
359,1619,333,2023-01-27 19:19:00,5,235.02,0,11.75,77.11,323.88,55,Delivered,Card,0,Lucknow,Kolkata,4.7
360,1618,157,2023-12-24 18:32:00,6,565.66,50,28.28,37.88,581.82,46,Delivered,Wallet,1,Chennai,Hyderabad,3.4
361,277,380,2023-02-03 22:20:00,1,590.47,50,29.52,10.81,580.8,29,Delivered,UPI,0,Delhi,Bengaluru,2.9
362,2937,126,2023-09-09 16:37:00,4,557.74,20,27.89,79.67,645.3,38,Delivered,Card,0,Mumbai,Mumbai,3.8
363,19,274,2023-02-21 11:05:00,1,282.05,50,14.1,24.7,270.85,51,Cancelled,Card,0,Lucknow,Lucknow,NULL
364,1142,122,2023-04-01 10:08:00,5,1182.4,40,59.12,34.27,1235.79,63,Delivered,Wallet,0,Lucknow,Lucknow,2.5
365,173,373,2023-02-21 10:37:00,2,1187.24,0,59.36,10.53,1257.13,72,Cancelled,Card,0,Ahmedabad,Ahmedabad,NULL
366,1911,46,2023-09-09 11:17:00,5,784.67,0,39.23,71.88,895.78,73,Delivered,Card,1,Bengaluru,Jaipur,NULL
367,818,102,2023-11-26 22:44:00,2,656.13,20,32.81,65.01,733.95,64,Delivered,COD,0,Mumbai,Mumbai,NULL
368,2236,254,2023-08-20 15:32:00,5,437.15,50,21.86,36.2,445.21,46,Delivered,Card,0,Ahmedabad,Ahmedabad,NULL
369,898,231,2023-04-18 13:29:00,3,879.49,0,43.97,15.43,938.89,25,Delivered,UPI,1,Kolkata,Kolkata,NULL
370,481,425,2023-02-07 14:49:00,6,862.74,20,43.14,34.81,920.69,65,Delivered,COD,1,Ahmedabad,Ahmedabad,NULL
371,2606,207,2023-10-10 21:37:00,5,1132.43,20,56.62,30.38,1199.43,50,Delivered,Wallet,1,Kolkata,Chennai,2.2
372,2546,151,2023-05-10 16:11:00,8,620.58,50,31.03,52.56,654.17,70,Delivered,Wallet,0,Hyderabad,Hyderabad,NULL
373,146,387,2023-12-29 16:42:00,6,1154.71,0,57.74,66.6,1279.05,20,Cancelled,Card,0,Ahmedabad,Mumbai,NULL
374,544,18,2023-09-07 15:09:00,1,1074.96,20,53.75,18.46,1127.17,52,Delivered,Wallet,0,Jaipur,Jaipur,NULL
375,2781,290,2023-01-05 20:23:00,6,984.23,40,49.21,60.58,1054.02,41,Delivered,COD,0,Hyderabad,Hyderabad,NULL
376,1922,491,2023-03-17 15:43:00,5,693.34,20,34.67,25.68,733.69,47,Delivered,UPI,0,Ahmedabad,Ahmedabad,NULL
377,634,73,2023-10-03 22:29:00,1,427.24,0,21.36,51.5,500.1,46,Delivered,UPI,0,Kolkata,Kolkata,NULL
378,1631,220,2023-11-08 19:14:00,6,1021.59,20,51.08,18.61,1071.28,48,Delivered,UPI,0,Bengaluru,Lucknow,NULL
379,2563,85,2023-07-22 14:00:00,4,163.79,75,8.19,22.19,119.17,35,Delivered,COD,1,Lucknow,Lucknow,4.4
380,2284,169,2023-10-07 16:01:00,5,950.41,0,47.52,71.32,1069.25,51,Refunded,Card,0,Pune,Pune,NULL
381,2204,352,2023-03-01 23:15:00,7,725.62,40,36.28,18,739.9,31,Delivered,Card,1,Kolkata,Kolkata,3
382,1563,138,2023-09-03 10:06:00,3,1125.57,30,56.28,32.59,1184.44,30,Delivered,Wallet,0,Bengaluru,Bengaluru,NULL
383,2029,206,2023-03-25 15:06:00,5,454.25,0,22.71,69.49,546.45,24,Refunded,UPI,0,Hyderabad,Hyderabad,NULL
384,1669,344,2023-05-03 11:49:00,5,1162.36,0,58.12,55.52,1276,68,Delivered,UPI,0,Ahmedabad,Ahmedabad,NULL
385,2849,261,2023-09-19 11:30:00,5,968.34,40,48.42,40.08,1016.84,70,Delivered,Card,0,Jaipur,Jaipur,4.8
386,1427,472,2023-11-14 22:50:00,2,1191.49,0,59.57,42,1293.06,29,Delivered,Card,0,Pune,Mumbai,NULL
387,2342,246,2023-01-16 15:54:00,7,976.08,50,48.8,57.22,1032.1,26,Delivered,COD,1,Jaipur,Jaipur,3.9
388,1597,353,2023-12-24 11:47:00,4,1021.27,75,51.06,54.82,1052.15,55,Delivered,COD,0,Kolkata,Ahmedabad,4.7
389,2577,317,2023-04-07 10:36:00,6,138.49,40,6.92,26.97,132.38,61,Delivered,UPI,0,Bengaluru,Bengaluru,NULL
390,2200,307,2023-02-19 19:33:00,2,760.32,75,38.02,71.28,794.62,51,Delivered,Wallet,1,Pune,Pune,NULL
391,479,452,2023-11-23 15:15:00,5,700.05,50,35,43.12,728.17,38,Delivered,UPI,1,Mumbai,Hyderabad,4.9
392,2215,328,2023-05-13 23:24:00,3,423.12,50,21.16,13.83,408.11,24,Refunded,Wallet,1,Ahmedabad,Ahmedabad,NULL
393,608,312,2023-06-03 16:01:00,1,1179.75,40,58.99,36.82,1235.56,31,Delivered,Card,0,Pune,Pune,NULL
394,1639,147,2023-07-05 11:06:00,5,949.44,40,47.47,44.91,1001.82,27,Delivered,Card,0,Pune,Pune,2.1
395,45,37,2023-10-09 22:34:00,2,996.5,30,49.83,44.51,1060.84,55,Delivered,UPI,0,Chennai,Chennai,NULL
396,2372,321,2023-08-04 11:42:00,6,410.57,0,20.53,62.05,493.15,28,Delivered,UPI,1,Delhi,Delhi,3.4
397,1626,496,2023-10-05 11:16:00,3,758.12,20,37.91,34.21,810.24,25,Delivered,Card,0,Jaipur,Jaipur,4.6
398,2242,190,2023-01-09 17:13:00,3,302.92,20,15.15,17.38,315.45,46,Delivered,Wallet,0,Hyderabad,Hyderabad,NULL
399,1040,30,2023-09-10 18:15:00,1,584.1,50,29.21,68.08,631.39,32,Delivered,Wallet,0,Kolkata,Jaipur,3.8
400,1769,437,2023-05-28 14:15:00,2,883.46,30,44.17,49.71,947.34,61,Delivered,UPI,0,Delhi,Ahmedabad,2.6
401,1130,2,2023-03-07 19:11:00,2,1164.55,20,58.23,38.14,1240.92,28,Delivered,Card,0,Bengaluru,Bengaluru,NULL
